gene_id	transcript_id	HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EKVX_LUNG	HOP62_LUNG	HOP92_LUNG	NCIH226_LUNG	NCIH23_LUNG	NCIH322_LUNG	NCIH460_LUNG	NCIH522_LUNG	HCT116_LARGE_INTESTINE	HCT15_LARGE_INTESTINE	HT29_LARGE_INTESTINE	KM12_LARGE_INTESTINE	SW620_LARGE_INTESTINE	SF268_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	SF539_CENTRAL_NERVOUS_SYSTEM	SNB75_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	LOXIMVI_SKIN	MALME3M_SKIN	MDAMB435S_SKIN	SKMEL24_SKIN	SKMEL28_SKIN	SKMEL5_SKIN	UACC62_SKIN	IGROV1_OVARY	NIHOVCAR3_OVARY	OVCAR4_OVARY	OVCAR8_OVARY	SKOV3_OVARY	X786O_KIDNEY	ACHN_KIDNEY	UO31_KIDNEY	PC3_PROSTATE	MCF7_BREAST	MDAMB231_BREAST	MDAMB468_BREAST	BT549_BREAST	T47D_BREAST
ENSG00000110660.10	ENST00000375682.4	0	0.31	1.31	0.04	7.53	0.11	0.96	2.22	2.02	3.82	1.13	3.24	9.45	2.78	2.27	2.31	1.14	5.76	0.42	0.24	0.88	0.95	2.39	0	2.09	0.26	1.38	0.74	1.21	1.62	0.49	1.28	1.63	1.28	3.24	1.03	2.34	5.68	0	2.2	4.59	0.21	1.28
ENSG00000110660.10	ENST00000525071.1	0	0.05	0.09	0.32	0.8	0	0.12	0.24	0.17	0.33	0.09	0.56	0.18	0	0.18	0.08	0.04	0.49	0.32	0.09	0.1	0.05	0.07	0	0.11	0.04	0.05	0.04	0	0	0.12	0	0.16	0	0.19	0.05	0	0.47	0	0.06	0.14	0.04	0.04
ENSG00000110660.10	ENST00000525815.1	16.18	20.67	24.36	14.95	189.07	13.41	20.76	35.45	26.73	58.07	20.75	57.99	55.68	37.52	50.14	21.02	31.37	142.32	29.07	6.88	5.92	24.55	25.45	0.06	21.16	9.87	14.23	15.13	30.6	21.25	15.86	27.57	44.11	25.87	55.82	22.66	26.89	93.85	6.88	37.8	66.36	7.13	16.33
ENSG00000111726.8	ENST00000229329.2	15.54	82.48	29.83	76.97	26.12	47.34	26.46	44.05	65.66	94.48	32.09	29.19	30.04	54.9	40.07	31.28	84.15	29.09	38.72	26.91	32.72	17.69	64.04	49.6	34.17	63.43	52.71	37.79	54.83	15.93	58.23	26.53	28.58	13.92	63.45	62.95	47.21	23.77	27.56	35	40.33	28.74	43.58
ENSG00000111728.6	ENST00000396037.4	0	0	0.08	0	0.01	0.01	0.19	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0	0.17	0.12	0.09	3.35	0.35	0.38	2.22	0.99	0.63	0	0.15	0	0.02	0	0	0.08	0.02	0	0	0.01	0.54	0.14	0.03
ENSG00000111846.11	ENST00000265012.4	0.01	0.04	0.22	0	0.06	0.12	0.01	0.07	0	0.19	0.02	0.93	0.02	0	0.13	0	0.02	0.05	0.4	0.01	0.28	2.07	0.11	0.66	0.33	0.08	0.19	0.26	0.18	0.16	0.06	0.73	0	0.14	0.16	0.02	0.15	0	0	0.45	0.17	0.11	0.01
ENSG00000111846.11	ENST00000316170.3	0.04	0.11	0.06	0.03	0.06	0.28	0.02	0.15	0.02	0.63	0.02	1.52	0	0	0.2	0	0.09	0.07	0.1	0.06	0.21	0.7	0.16	0.1	0.32	0.04	0.32	0.3	0.21	0.25	0.07	1.09	0.11	0.17	0.27	0.12	0.14	0.01	0	0.36	0.34	0.38	0.01
ENSG00000111846.11	ENST00000379597.3	0.04	0.08	1.25	0.9	0.94	16.38	2.93	0.26	0.11	10.96	1.82	5.81	0.08	0.01	1.7	0	1.06	1.08	11.1	5.09	1.57	6.34	10.3	4.99	4.27	7.15	8.27	6.87	4.66	2.32	0.62	4.32	2.53	7.89	11.72	6.56	9.28	3.7	0	20.72	6.22	7.07	0.06
ENSG00000111846.11	ENST00000495262.1	0	0.65	0	0	0.09	0	0	1.93	0.01	0.95	1.08	3.85	0	0	0.16	0	0.03	0	0	0	0	1.12	0	0.6	0	0.17	0.51	0	0	0.25	0.11	4.62	0.06	0.76	0	0.13	0	0	0.04	0.46	0	0	0.12
ENSG00000111885.5	ENST00000368468.3	0.21	71.71	32.9	21.69	5.91	4.27	12.28	1.38	0.19	2.86	0.06	0.15	23.93	6.6	4.61	3.24	8.49	4.14	7.56	12.39	13.27	4.25	4.49	0.15	0.08	8.21	0.31	0.31	0.88	0.07	3.22	0.03	0.68	1.62	16.29	1.47	6.06	6.74	7.22	1.01	16.93	51.84	6.6
ENSG00000111962.7	ENST00000367463.4	0.05	0.05	6.37	4.6	4.86	0.63	4.26	4.02	0.79	0.38	0.09	0.09	4.05	6.86	0.39	10.55	0.01	3.3	4.41	5.23	6.9	17.25	5	2.71	3.02	3.64	2.48	2.99	5.84	1.26	2.88	0.52	1.28	6.31	4.95	4.39	1.63	1.76	6.03	0.83	2.05	21.28	3.22
ENSG00000112309.6	ENST00000230053.6	0.1	0.15	0.2	0.63	0.17	0.22	0.04	0.19	0.36	0.28	0.13	0.17	0.22	0.69	0.19	0.29	0.2	0.07	0.17	0.12	0.21	0.26	0.18	0.09	1.05	0.25	0.14	0.05	0.16	0.24	0.33	0.1	0.45	0.28	0.13	0.07	0.07	0.03	0.2	0.17	0.32	0.38	0.2
ENSG00000112699.6	ENST00000380815.4	5.19	5.3	31.12	5.99	2.1	6.48	6.61	3.12	7.37	6.29	6.04	8.45	5.34	11.13	39.18	11.92	44.65	10.74	7.65	7.31	12.56	5.19	12.08	9.19	9.23	10.84	8.06	11.66	10.06	6.35	4.83	27.53	9.38	14.71	4.57	3.96	7.11	4.36	6.46	9.68	28.19	5.66	3.54
ENSG00000112699.6	ENST00000530927.1	19.52	9.26	38.72	8.66	0	12.15	8.88	4.28	10.71	10.34	11.4	11.2	3.86	36.34	58.25	22.39	56.42	14.79	11.58	12.62	20.22	15.56	7.84	6.02	11	14.42	7.31	15.55	16.34	14.11	11.11	39.53	15.99	27.42	11.4	9.9	18.63	7.54	11.38	11.13	32.17	12.05	8.64
ENSG00000112893.5	ENST00000261483.4	0.25	7.28	19.11	32.59	3.98	5.91	15.13	26.98	4.45	12.4	15.08	7.49	10.62	17.35	8.16	10.48	7.85	7.44	10.92	23.95	10.83	25.04	12.15	4.85	3.61	9.55	9.25	5.08	3.68	7.38	7.79	5.44	12.41	10.97	24.25	16.35	18.49	4.79	10.37	13.96	10.5	24.84	8.67
ENSG00000113273.11	ENST00000264914.4	5.13	1.21	1.98	11.32	6.55	7.33	3.32	6.23	2.61	8.07	6.09	9.43	4.21	5.1	0.46	0.91	2.15	7.6	9.06	9.27	12.69	6.79	4.58	11.99	2.86	26.77	8.78	9.01	7.39	4.71	3.69	3.2	2.67	11	6.18	7.47	4.48	2.72	0.58	5	2.41	15.73	2.11
ENSG00000113273.11	ENST00000396151.3	0.74	0.08	0.69	0.56	0.46	0.35	0.19	0.53	0.25	1.75	0.19	1.54	0.24	0.67	0.14	0.2	0.28	1.07	0.17	0.62	0.77	0.46	0.43	0.76	0.65	0.76	1.6	0.81	0.74	0.36	0.16	0.2	0	0.32	0.38	0.98	0.18	0.55	0.04	0.22	0.17	0.92	0.18
ENSG00000113532.8	ENST00000231461.5	0.97	0.5	8.82	9.25	0.02	0.58	0.79	0.01	0.15	0.15	2.21	0	0	0.01	0.01	0.01	0.01	0	0	0.56	0.02	1.93	1.51	0.11	1.76	6.18	0.32	0.65	0.57	0.03	0.83	0	0.07	0.21	0.02	0.1	0.19	0.55	8.66	0.77	0.02	0.53	0
ENSG00000113532.8	ENST00000451528.2	0.29	0	1.69	2.68	0.01	0	0.12	0	0.06	0	0.09	0	0	0	0.01	0	0	0.03	0	0.16	0	0.27	0.17	0.03	0.63	0.83	0.36	0.44	0.18	0	0.29	0	0.17	0.13	0.05	0.08	0.06	0.15	0.7	0.26	0	0.1	0
ENSG00000113552.11	ENST00000311337.6	19.97	29.35	22.16	25.14	21.92	21.44	42.72	55.75	22.31	18.71	46.81	47.39	51.32	33.92	26.78	23.4	26.33	89.09	22.02	32.92	40.58	30.44	29.77	37.92	23.65	12.29	53.44	70.38	44.85	40.69	66.6	36.35	27.59	33.37	21.86	52.2	59.66	16.7	16.98	20.72	21.05	46.64	26.26
ENSG00000113552.11	ENST00000500692.2	0.92	1.42	4.41	1.23	0.54	0	0.53	10.8	0.23	0.54	1.46	1.79	0.26	1.9	0.85	0.9	2.33	1.45	2.03	1.38	8.16	0.83	4.2	13.96	1.59	7.52	16.8	6.88	5.4	1.46	6.16	4.91	0.18	5.66	2.77	4.59	2.34	1.53	0.99	0.28	2.63	3.27	1.64
ENSG00000113552.11	ENST00000503794.1	0	0.72	0.25	0.34	0.13	0.21	0.16	0.98	0.04	0.11	0.12	0.33	0.27	0.25	0.11	0.22	0.42	1.26	0.55	0.3	0.75	0.58	0.28	0.41	0.65	0.07	0.58	1.06	0.83	0	0.79	0.51	0.18	0.72	0.38	0.81	1.06	0.16	0.13	0.18	0.36	0.13	0.05
ENSG00000113552.11	ENST00000508177.1	0.76	0.88	0.79	0.83	0.62	0.37	0.91	0.98	0.2	0.56	0.57	0.81	0.43	0.86	0.82	0.74	0.47	0.76	0.8	0.94	2	1.06	0.59	1.71	1.47	1.66	3.35	2.43	2.35	1.22	1.7	1.48	0.26	1.48	0.55	1.59	1.63	0.82	0.54	0.42	0.63	0.83	1.08
ENSG00000114378.12	ENST00000266031.4	0.07	1.84	0.05	0.04	0.15	0.14	0.13	0.04	0.02	0.05	2.3	0.12	0.64	0.04	0.15	0.37	1.38	0.03	0.1	0.17	0.1	0.18	0.03	2.11	0.27	0	0.1	0.26	0.03	2.01	0.13	0.05	0	0.13	0.08	2.75	0.11	0.12	0.08	0	0.12	0	0.97
ENSG00000114378.12	ENST00000320295.8	0	0	0	0.2	0.09	0	1.2	0	0.07	0.07	0	0	0.04	0	0	0	0.03	0	0	0	0.07	0	0	1.11	0.04	0.04	0	0	0	0	0	0.1	0.04	0.13	0	0.08	0	0.05	0.04	0.11	0	1.51	0
ENSG00000114378.12	ENST00000395143.2	0	0.72	0	0	0.08	0	0	0.08	0	0	1.1	0	0.11	0.04	0	0.06	0	0	0	0.04	0	0	0	0.39	0	0	0	0	0.03	0.57	0	0.03	0.01	0	0	0.8	0	0	0	0	0	0.1	0.07
ENSG00000114378.12	ENST00000395144.2	0.02	1.71	0.04	0.01	0.7	0	0.55	0.06	0	0	3.27	0.69	1.1	0.14	0.5	0.41	1.91	0.05	0.03	0.25	0.21	0.04	0.03	3.79	0.33	0.15	0.12	0.23	0.01	4.45	0.29	0	0.02	0	0.01	6.62	0.02	0.14	0.03	0	0.06	0.05	1.45
ENSG00000114378.12	ENST00000447605.2	0.02	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.03	0	0	0
ENSG00000114378.12	ENST00000457214.2	0	0.11	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0.14	0.14	0	0	0	0.07	0	0	0.06	0	0	0	0.04	0	0.08	0	0	0	0	0	0.24	0	0	0	0	0	0	0.1
ENSG00000115084.8	ENST00000245680.2	2.55	10.04	5.21	18.82	21.86	11.25	8.81	13.45	8.14	12.78	12.15	15.45	2.92	16.62	8.08	8.06	7.34	9.7	12.07	15.74	7.66	13.65	10.92	13.59	18.61	11.26	25.93	13.07	14.45	12.21	47.5	16.14	11.69	25.19	15.01	39.49	27.06	8.33	10.65	7.78	15.67	8.26	10.44
ENSG00000115275.7	ENST00000448666.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115275.7	ENST00000452063.2	7.83	20.25	15.59	9.88	9.08	14.03	6.35	8.79	11.59	13.47	15.24	31	21.47	27.91	7.69	7.78	9.47	11.73	13.44	13.15	11.47	20.48	7.37	4.98	10.21	13.57	9.78	9.19	17.7	20.69	21.99	13.82	7.1	10.34	24.29	14.84	10.09	13.5	11.26	9.65	9.61	7.02	16.79
ENSG00000115339.9	ENST00000392701.3	0.8	0.04	0.08	33.68	0.15	5.34	9.89	0.02	0.12	21.09	0.25	0	2.35	17.4	18.34	17.34	0.33	6.56	0.9	4.97	0.63	0.28	0.1	10.77	0.23	0.16	5.17	5.94	0.65	1.08	29	12.25	0.35	1.53	19.4	0.36	17.97	17.12	7.34	9.06	18.2	0.07	5.6
ENSG00000115488.3	ENST00000233840.3	0	0	0	0	0	0	0.02	0	0	0.17	0	0	0	0	0.03	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.22	0	0.03	0	0	0
ENSG00000115525.12	ENST00000393805.1	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115525.12	ENST00000393808.3	0.39	4.36	2.59	0.37	20.12	5.12	1.45	1.53	0.7	0.63	2.46	1.58	3.89	0.42	0.48	0.13	0	7.71	0.5	1.99	2.84	0.31	0.25	2.08	16.1	8.35	15.37	2.59	11.19	0.92	1.06	0.47	1.19	1.25	2.66	1.06	3.46	0.38	1.17	1.46	0.48	0.47	0.15
ENSG00000115526.6	ENST00000264249.3	0.82	11.37	0.01	8.59	8.95	10.07	10.29	4.12	11.82	5.44	8.55	16.01	0.05	0.01	0.03	0.03	0.07	11.91	7.31	6.26	8.42	11.05	16.7	21.48	7.89	7.47	14.83	18.3	21.43	7.74	9.82	1.54	14.18	12.51	8.06	8.03	8.09	6.26	6.64	6.38	0.09	5.91	4.34
ENSG00000115526.6	ENST00000409701.1	0	0.07	0	0	0	0.06	0	0	0.26	0	0.1	0.34	0	0.01	0	0	0	0	0	0.06	0	0	0.19	0.33	0.08	0	0.07	0.07	0.2	0.17	0.41	0	0.07	0	0.54	0	0	0	0	0	0.05	0	0
ENSG00000115652.10	ENST00000283148.7	5.72	6.05	6.19	7.51	17.56	15.89	14.84	7.38	13.71	20.83	10.98	35.39	19.45	12.7	7.83	5.65	8.19	11.99	11.61	17.82	12.24	12.16	8.93	35.39	11.33	29.57	43.43	16.01	50.1	30.25	21.09	22.6	18.89	29.8	35.37	121.1	36.15	15.83	6.67	15.59	10.27	10.72	2.35
ENSG00000115652.10	ENST00000409032.1	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0.03	0	0	0.03	0	0.05	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115652.10	ENST00000409501.3	1.59	10.1	10.15	8.9	28.91	29.02	22.71	19.11	18.8	33.58	20.33	53.55	22.88	13.42	17.75	10.37	17.63	24.32	37.01	21.57	23.61	23.56	19.45	65.14	25.14	64.13	74.41	32.57	72.67	45.8	29.29	29.62	24.45	48.75	39.09	174.73	49.4	25.11	10.65	29.42	17.15	14.8	6.47
ENSG00000115850.5	ENST00000264162.2	0.05	0.01	2.9	0.03	0.04	0.02	0	0.01	0.03	0.02	0.02	0.02	0.1	0.06	0	0.1	0.01	0.01	0.01	0	0	0.01	0	0	0	0.05	0	0	0.01	0.02	0	0.01	0	0.21	0.01	0	0.01	0.01	0	0	0	0	0
ENSG00000116704.6	ENST00000235345.5	2.51	8.31	1.91	14.6	5.57	6.5	4.1	6.66	4.58	4.87	3.44	8.83	6.26	7.94	2.72	4.39	5.15	6.88	13.79	10.73	20.92	9.52	4.46	6.2	3.74	5.71	6.57	3.27	5.94	4.07	3.85	4.95	3.68	9.24	6.12	4.61	4.05	2.81	3.83	7.28	6.55	4.36	3.92
ENSG00000117069.10	ENST00000477717.1	0	0.01	0.27	0	0.38	0.03	0.85	0.01	0	0.19	0.01	0.02	0.69	0.02	0	0.07	0.38	3.68	0.06	0.1	0.5	0.21	0.02	0.34	0.13	0.56	0	0.16	0	0.08	3.6	0.02	0.01	0	0.1	0	1.3	0.17	0.03	0.1	12.64	2.25	0
ENSG00000117143.9	ENST00000271469.3	0	0	22.49	0	0.63	16.77	1.22	215.82	2.59	15.91	0	7.45	17.62	0	13.25	5.68	5.14	21.78	18.43	0	12.8	13.59	54	2.1	0	18.94	0	0	18.77	0	12.19	24.16	126.3	9.98	8.38	12.37	13.51	25.46	4.13	0	13.77	97.9	7.74
ENSG00000117143.9	ENST00000367924.1	0	4.83	13.27	0.97	2.77	13.8	5.06	92.8	10.96	10.98	1.73	5.18	8.9	5.4	6.68	4.19	3.16	12.65	9.37	3.04	12.01	7.42	23.25	3.48	3.48	9.51	4.33	3.4	10.14	2.86	6.94	11.43	48.6	5.17	17.92	7.51	14.18	11.79	2.65	6.01	8.19	66.16	4.45
ENSG00000117143.9	ENST00000367925.1	1.12	30.26	31.66	2.81	9.51	38.98	17.79	94.88	25.53	14.33	7.45	17.31	15.54	14.06	13.56	10.23	7.56	26.24	12.4	13.66	22.48	15.45	35.95	15.88	15.33	16.79	11.75	8.87	27.47	8.07	10.08	21.68	71.26	10.68	57.26	15.4	31.97	24.25	4.87	17.37	13.64	179.4	10.59
ENSG00000117143.9	ENST00000367926.4	18.36	44.35	10.38	53.22	5.55	49.04	18.37	82.05	29.14	2.85	24.85	6.95	11.27	16.68	3.63	1.46	4.99	23.38	10.12	26.41	21.88	6.66	28.44	15.17	23.38	9.88	17.09	9.51	7.4	12.33	3.41	5.21	31.76	4.19	74.08	9.97	29.8	9.19	0.13	67.93	6.15	90.61	0.91
ENSG00000117151.8	ENST00000370630.5	0.17	2	0.49	3.94	1.34	1.34	2.03	0.56	0.4	0.45	0.51	0.93	0.85	0.68	0.39	0.55	0.23	0.15	1.07	0.97	0.78	1.71	0.52	1	0.75	0.93	1.38	1.04	0.66	0.34	0.63	0.38	0.36	0.26	1.65	0.86	1.32	0.45	0.59	1.22	0.65	0.61	0.55
ENSG00000117308.10	ENST00000374497.3	8.45	25.8	7.14	14.13	8.26	29.19	29.72	24.36	10.28	39.83	11.75	15.55	33	24.99	27.5	13.68	8.94	10.78	16.62	17.45	14.79	10.85	14.17	25.22	18.78	13.92	44.09	10.7	34.43	14.85	4.44	25.68	14.89	36.11	41.28	40.37	43.22	14.28	4.62	31.09	22.58	8.75	12.65
ENSG00000117411.12	ENST00000309519.7	0.25	0.61	3.14	0	10.21	4.96	1.63	7.59	0.5	5.79	6.53	0	10.78	6.82	1.84	0	3.22	24.57	4.22	6.91	15.62	2.04	4.63	2.91	3.52	3.04	3.48	0	1.39	3.12	0	0.76	7.06	13.4	14.42	2.39	0.5	7.32	3.01	4.68	4.83	6.88	5.08
ENSG00000117411.12	ENST00000356836.6	1.52	2.89	6.14	0.8	5.73	2.97	2.1	4.52	4.29	2.27	4.1	4.76	4.51	4.36	2.06	4.3	5.21	5.05	4.27	2.18	2.91	1.98	2.54	1.9	1.77	3.63	1.09	1.72	3.94	2.47	0.91	0.52	4.54	2.09	5.75	2.27	3.42	1.99	3.09	4.97	2.15	3.14	1.42
ENSG00000117411.12	ENST00000372324.1	7.33	11.82	11.69	2.51	26.16	10.86	20.68	15.21	12.1	8.68	8.86	32.67	13.3	13.11	14.58	3.4	5.83	25.66	11.62	9.69	17.12	14.07	16.52	11.21	11.37	16.38	8.04	14.79	18.17	16.34	18.97	16.07	8.72	15.26	33	12.61	17.9	5.7	6.08	18.28	24.76	21.78	4.51
ENSG00000117411.12	ENST00000434555.2	12.67	14	15.16	5.97	42.47	14.75	13.2	23.67	10.21	15.77	20.05	21.98	20.12	13.28	11.81	4.95	10.11	35.69	17.52	16.18	24.66	15.66	12.27	5.62	10.71	11.34	7.56	9.94	24.27	12.51	13.47	9.65	11.53	24.07	21.51	10.78	10.94	17.01	11	12.59	17.33	20.02	12.34
ENSG00000117620.8	ENST00000370153.1	0	0	0	0	1.86	0	0	0	0	0	0	0	0.35	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117620.8	ENST00000427993.2	0.31	3.08	2.24	7.26	6.33	3.1	3.71	9.24	3.82	7.68	2.57	7.54	3.24	8.25	5.66	10.14	4.11	3.4	5.53	4.77	6.28	3.47	2.68	4.22	2.61	3.96	2.46	5.16	0.8	1.65	10.27	1.93	21.9	13.33	4.74	6.89	2.05	7.4	6.3	9.08	14.37	4.47	6.16
ENSG00000117620.8	ENST00000465289.1	0.53	3.72	1.41	4.3	3.06	1.42	2.81	4.48	1.79	2.81	1.93	6.43	2.59	4.69	4.18	9.33	2.64	1.54	2.67	2.39	3.14	3.66	1.36	1.93	1.23	2.62	1.95	2.19	0.78	1.8	5.82	1.1	15.75	6.97	3.52	3.29	2.35	3.08	3.23	3.31	6.86	2.74	2.84
ENSG00000117620.8	ENST00000533028.1	2.59	3.38	0.44	4.72	5.18	1.08	2.66	2.56	1.56	3.62	0.99	3.84	4.83	7.94	4.03	13.62	1.98	1.29	1.32	2.19	3.48	2.2	0.69	1.75	1.54	1.6	1.42	1.3	1.39	1.34	7.1	1.39	13.89	6.39	5.32	3.37	4.11	4.08	3.39	2.58	3.84	2.86	2.55
ENSG00000117643.10	ENST00000374332.4	0.16	0.1	0.05	0.4	0.13	0.06	0.19	0.05	0.18	0	0.04	0.28	0.24	0.03	0.01	0	0.04	1.7	0.56	4.64	3.92	2.18	0	5.49	0.02	1.04	1.42	0.21	3.38	0.04	0.05	0.04	0.39	0.18	0.01	0.12	0	0.15	0.77	0.2	1.16	0.03	1.57
ENSG00000118017.3	ENST00000236709.3	0	0.01	0	0.07	0.19	0	0.08	0.12	0.04	0	0.01	0.07	0	0.03	0	0.02	0.03	0	0.04	0.18	0.09	0	0.02	0.01	0.19	0.07	0.13	0.07	0.17	0	0.14	0.03	0	0.04	0.04	1.3	0	0.06	0	0.2	0.02	0.18	0.14
ENSG00000118276.7	ENST00000306851.5	0	0.16	0	0	2.49	3.51	0.08	2.05	5.57	2.56	2.55	2.66	2.7	1.28	0.62	0.48	0.21	1.46	0.57	1.17	1.75	0.7	7.61	7.13	4.15	14.54	11.03	5.26	3.68	0.15	0.94	0.04	1.46	3.31	0.83	2.21	3.11	0.12	0.12	1.33	1.01	0.46	0.29
ENSG00000118276.7	ENST00000383131.3	0	0.1	0.02	0	0.87	1.47	0.06	0.81	3.2	2.09	1	1.3	0.52	0.81	0.52	0.12	0.18	0.97	0.41	1.23	1.2	0.16	3.89	4.29	2.48	9.1	6.26	2.73	2.01	0.13	0.58	0.22	1.81	3.06	0.22	1.25	0.24	0.38	0.24	0.44	0.12	0	0
ENSG00000118705.12	ENST00000237530.6	140.45	207.82	389.09	323.84	246.09	200.4	308.57	187.62	332.12	564.02	199.93	128.58	176.02	232.09	247.11	129.31	191.93	360.3	300.24	481.35	450.86	238.18	173.16	420.57	123.44	425.34	417.57	278.86	307.05	401.9	355.89	177.11	178.46	190.07	329.5	147.72	338.73	281.53	348.8	288.76	183.37	391.58	291.88
ENSG00000118705.12	ENST00000373622.5	2.72	3.06	14.62	3.07	8.7	7.02	9.24	5.78	14.18	15.54	7.41	2.04	3.43	2.62	3.91	4.65	5.19	6.54	4.81	6.48	5.28	4.33	6.56	12.25	1.81	6.16	9.86	11.01	14.2	4.81	8.93	2.94	4.09	2.28	11.62	5.87	11.54	18.11	3.92	7.75	2.83	11.14	3.08
ENSG00000119514.5	ENST00000375011.3	0.11	39.47	0.13	0.08	4.84	3.11	5.98	6.77	3.8	9.41	8.17	9.03	11.88	29.79	38.87	19.65	3.37	0.67	2.08	1.5	1.75	1.88	0.04	11.15	2.39	0.79	4.25	11.42	4.83	0.56	1.96	5.72	4.06	6.77	1.58	43.43	37.42	5.99	0.89	3.4	2.25	1.07	2.04
ENSG00000119523.8	ENST00000319033.6	10.91	9.8	1.34	9.69	13.69	5.08	4.25	1.87	3.11	4.06	2.33	5.36	14.87	16.28	1.11	5.13	2.91	5.82	1.09	6.07	8.33	3.8	0.34	0	4.19	0.25	1.44	1.23	8.69	5.51	10.07	2.1	3.01	6.45	22.83	6.32	5.52	5.1	2.61	0	1.53	5.19	3.77
ENSG00000119523.8	ENST00000476832.1	4.26	9.32	13.98	14.56	6.36	16.13	9.54	24.01	12.34	15.12	13.07	13.88	7.73	9.94	14.89	9.96	8.79	16.93	22.62	17.27	28.21	24.48	15.66	15.38	12.64	10.7	15.23	15.9	12.48	16.57	15.28	8.16	12.83	18.76	15.77	8.94	16.04	7.87	20.39	27.41	21.15	16.9	7.21
ENSG00000119899.11	ENST00000355773.5	2.19	5.93	14.53	6.46	18.85	5.22	6.99	5.41	8.45	7.82	4.34	13.9	18.05	15.41	5.77	13.71	4.3	7.4	5.33	16.51	14.16	6.75	3.36	15.48	19.93	14.34	9.18	7.17	3.26	8.05	9.33	12.49	11.22	9.2	9.7	12.09	13.47	4.04	3.42	17.91	14.88	6.32	5.33
ENSG00000120697.4	ENST00000239891.3	40.61	37.93	30.23	65.07	40.42	44.76	18.53	25.56	26.15	39.54	35.28	28.9	36.94	63.71	66.02	56.64	21.4	18.67	57.52	53.2	17.28	36.46	36.57	23.11	22.26	57.45	26.86	41.21	30.59	27.3	25.41	17.43	31.25	33.27	30.57	21.59	32.33	30.95	51.76	31.03	21.23	68.39	28.97
ENSG00000120697.4	ENST00000443765.1	2.44	0.62	0.87	0.71	0.68	0.98	0.31	0.4	0.54	0.66	0.71	0.82	1.14	1.58	1.64	1.86	0.36	0.69	1.27	1.38	0.27	0.74	0.78	0.59	0.51	1.65	0.7	0.9	0.65	0.33	0.64	0.75	0.82	1.41	1.79	0.64	0.68	0.62	0.85	0.64	0.4	3.42	0.7
ENSG00000121073.9	ENST00000240333.6	6.13	0	2.49	0	7.99	3.72	0	4.39	8.09	1.85	2.03	6.42	0.65	3.82	1.46	12.34	2.35	11.87	15.49	3.25	0	26.06	4.35	0	1.94	2.37	0	10.91	2.27	18.16	1.14	1.09	0	6.29	4.41	12.44	18.28	6.8	29.42	0	6.02	6.33	3.76
ENSG00000121578.8	ENST00000359213.3	1.41	3.97	1.07	5.7	7.64	5.97	2	10.85	3.48	16.34	2.07	4.83	2.94	3.8	3	1.65	2.82	6.01	3.55	14.61	4.84	4.03	2.08	5.88	2.82	9.54	11.88	6.75	13.13	3.45	18.9	6.1	3.08	4.18	9.56	4.42	9.4	15.09	2.62	1.3	11.22	2.77	4.81
ENSG00000121578.8	ENST00000393765.2	0.18	2.44	0.56	7.25	9.55	8.05	4.18	17.07	2.19	16.17	2.65	2.42	4.77	13.23	4.7	3.05	1.66	15.08	9	23.99	12.5	8.7	5.59	10.68	5.91	2.14	7.07	6.18	19.71	10.86	16.42	10.36	12.14	16.02	9.81	3.17	8.19	10.87	5.43	3.29	6.47	5.14	9.53
ENSG00000121578.8	ENST00000483209.1	0.17	0	0.19	0	4.21	1.69	0.75	2.95	1.45	7.32	0.24	2.4	0.89	0.72	0.32	0.26	0.22	1.58	0.63	7.1	1.23	1.52	1.17	1.88	1.23	1.67	3.09	1.25	6.95	1.95	3.22	4.03	1.76	2.44	4.24	1.94	3.32	3.89	0.6	0.57	3.04	1.03	0.65
ENSG00000122254.6	ENST00000261374.3	0	0	0.03	0	0	0	0	0	0	0	0.03	0.63	0	0	0	0	0.01	0	0	0.03	0.6	0	0	0.45	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0
